104, 15
106, 15
108, 15
110, 15
112, 15
114, 15
116, 15
118, 15
120, 16
122, 15
124, 15
126, 14
128, 15
130, 14
132, 14
134, 18
136, 21
138, 17
140, 16
142, 16
144, 16
146, 16
148, 20
150, 17
152, 16
154, 16
156, 16
158, 16
160, 16
162, 16
164, 16
166, 17
168, 18
170, 17
172, 17
174, 20
176, 18
178, 17
180, 19
182, 18
184, 18
186, 18
188, 18
190, 19
192, 18
194, 18
196, 17
198, 17
200, 18
202, 18
204, 18
206, 18
208, 17
210, 18
212, 17
214, 17
216, 18
218, 18
220, 18
222, 19
224, 19
226, 19
228, 20
230, 19
232, 20
234, 20
236, 19
238, 19
240, 19
242, 19
244, 19
246, 20
248, 22
250, 20
252, 20
254, 20
256, 20
258, 21
260, 21
262, 20
264, 21
266, 22
268, 22
270, 22
272, 21
274, 20
276, 21
278, 21
280, 21
282, 21
284, 22
286, 22
288, 25
290, 23
292, 22
294, 23
296, 23
298, 23
300, 24


Testing size of 100000--------------
2, 17
4, 19
6, 18
8, 16
10, 15
12, 15
14, 16
16, 19
18, 16
20, 16
22, 16
24, 15
26, 15
28, 15
30, 15
32, 15
34, 16
36, 16
38, 16
40, 16
42, 16
44, 17
46, 16
48, 16
50, 17
52, 16
54, 16
56, 15
58, 16
60, 15
62, 16
64, 16
66, 15
68, 15
70, 15
72, 16
74, 16
76, 16
78, 16
80, 17
82, 18
84, 23
86, 18
88, 17
90, 18
92, 18
94, 19
96, 17
98, 20
100, 17
102, 19
104, 18
106, 18
108, 18
110, 18
112, 18
114, 17
116, 18
118, 18
120, 18
122, 19
124, 24
126, 22
128, 20
130, 20
132, 20
134, 19
136, 19
138, 19
140, 19
142, 19
144, 20
146, 19
148, 20
150, 20
152, 20
154, 19
156, 20
158, 19
160, 24
162, 30
164, 25
166, 23
168, 23
170, 22
172, 22
174, 22
176, 25
178, 22
180, 22
182, 23
184, 23
186, 24
188, 23
190, 23
192, 25
194, 28
196, 25
198, 24
200, 23
202, 23
204, 23
206, 26
208, 22
210, 23
212, 22
214, 22
216, 22
218, 23
220, 23
222, 26
224, 27
226, 25
228, 25
230, 25
232, 24
234, 24
236, 26
238, 25
240, 24
242, 25
244, 25
246, 24
248, 24
250, 24
252, 26
254, 27
256, 26
258, 30
260, 27
262, 26
264, 26
266, 26
268, 25
270, 26
272, 26
274, 27
276, 27
278, 27
280, 27
282, 27
284, 29
286, 29
288, 28
290, 28
292, 30
294, 29
296, 29
298, 29
300, 30


Testing size of 200000--------------
2, 45
4, 46
6, 45
8, 46
10, 41
12, 41
14, 40
16, 40
18, 45
20, 47
22, 44
24, 46
26, 53
28, 48
30, 44
32, 45
34, 48
36, 45
38, 48
40, 48
42, 46
44, 46
46, 46
48, 49
50, 50
52, 51
54, 55
56, 53
58, 55
60, 55
62, 54
64, 57
66, 57
68, 64
70, 58
72, 59
74, 62
76, 61
78, 59
80, 63
82, 65
84, 61
86, 60
88, 64
90, 62
92, 65
94, 64
96, 64
98, 65
100, 66
102, 65
104, 76
106, 71
108, 69
110, 71
112, 70
114, 75
116, 76
118, 73
120, 81
122, 76
124, 82
126, 78
128, 79
130, 77
132, 76
134, 79
136, 77
138, 79
140, 78
142, 78
144, 89
146, 85
148, 84
150, 81
152, 83
154, 87
156, 90
158, 86
160, 90
162, 103
164, 98
166, 89
168, 88
170, 94
172, 93
174, 91
176, 99
178, 108
180, 98
182, 93
184, 95
186, 106
188, 101
190, 97
192, 103
194, 103
196, 102
198, 102
200, 104
202, 102
204, 100
206, 104
208, 115
210, 105
212, 100
214, 103
216, 115
218, 117
220, 116
222, 120
224, 108
226, 110
228, 124
230, 112
232, 115
234, 113
236, 113
238, 108
240, 110
242, 118
244, 113
246, 120
248, 122
250, 119
252, 116
254, 123
256, 125
258, 129
260, 128
262, 123
264, 122
266, 125
268, 123
270, 127
272, 131
274, 125
276, 128
278, 131
280, 131
282, 141
284, 138
286, 129
288, 131
290, 131
292, 134
294, 131
296, 135
298, 134
300, 133


Testing size of 400000--------------
2, 122
4, 126
6, 133
8, 110
10, 109
12, 121
14, 105
16, 97
18, 93
20, 124
22, 97
24, 98
26, 100
28, 128
30, 107
32, 101
34, 117
36, 131
38, 105
40, 113
42, 113
44, 121
46, 114
48, 115
50, 111
52, 129
54, 128
56, 115
58, 123
60, 140
62, 120
64, 130
66, 135
68, 139
70, 128
72, 130
74, 129
76, 154
78, 137
80, 133
82, 131
84, 154
86, 138
88, 169
90, 142
92, 155
94, 146
96, 141
98, 152
100, 165
102, 145
104, 151
106, 150
108, 175
110, 168
112, 156
114, 159
116, 188
118, 165
120, 155
122, 168
124, 178
126, 173
128, 164
130, 177
132, 184
134, 177
136, 171
138, 164
140, 198
142, 182
144, 188
146, 172
148, 205
150, 191
152, 186
154, 178
156, 205
158, 187
160, 186
162, 185
164, 220
166, 212
168, 208
170, 203
172, 225
174, 209
176, 192
178, 199
180, 223
182, 204
184, 205
186, 209
188, 230
190, 207
192, 208
194, 219
196, 241
198, 222
200, 228
202, 219
204, 237
206, 226
208, 222
210, 227
212, 241
214, 235
216, 227
218, 220
220, 259
222, 238
224, 254
226, 248
228, 262
230, 232
232, 247
234, 231
236, 259
238, 249
240, 241
242, 248
244, 273
246, 246
248, 241
250, 260
252, 276
254, 259
256, 257
258, 253
260, 282
262, 262
264, 259
266, 264
268, 291
270, 263
272, 272
274, 270
276, 303
278, 273
280, 277
282, 278
284, 298
286, 284
288, 349
290, 313
292, 309
294, 280
296, 282
298, 301
300, 300


Testing size of 500000--------------
2, 141
4, 143
6, 142
8, 129
10, 130
12, 149
14, 152
16, 139
18, 155
20, 132
22, 143
24, 154
26, 150
28, 139
30, 150
32, 150
34, 157
36, 145
38, 150
40, 176
42, 162
44, 155
46, 189
48, 157
50, 198
52, 156
54, 155
56, 186
58, 176
60, 217
62, 202
64, 167
66, 208
68, 210
70, 171
72, 194
74, 174
76, 194
78, 196
80, 180
82, 203
84, 193
86, 179
88, 209
90, 187
92, 197
94, 211
96, 194
98, 217
100, 201
102, 193
104, 229
106, 205
108, 200
110, 238
112, 209
114, 231
116, 210
118, 219
120, 230
122, 205
124, 221
126, 245
128, 216
130, 237
132, 232
134, 228
136, 250
138, 246
140, 234
142, 245
144, 234
146, 267
148, 231
150, 238
152, 268
154, 235
156, 242
158, 274
160, 249
162, 276
164, 244
166, 253
168, 284
170, 251
172, 259
174, 287
176, 259
178, 322
180, 267
182, 267
184, 309
186, 269
188, 275
190, 307
192, 274
194, 300
196, 285
198, 282
200, 314
202, 278
204, 290
206, 306
208, 295
210, 315
212, 302
214, 315
216, 326
218, 315
220, 296
222, 320
224, 301
226, 324
228, 312
230, 317
232, 335
234, 316
236, 370
238, 416
240, 333
242, 352
244, 324
246, 331
248, 351
250, 342
252, 354
254, 373
256, 334
258, 360
260, 337
262, 339
264, 361
266, 335
268, 344
270, 371
272, 348
274, 370
276, 348
278, 357
280, 384
282, 350
284, 354
286, 373
288, 372
290, 387
292, 369
294, 359
296, 405
298, 389
300, 370


Testing size of 600000--------------
2, 157
4, 168
6, 156
8, 159
10, 158
12, 152
14, 178
16, 205
18, 145
20, 145
22, 150
24, 182
26, 160
28, 156
30, 163
32, 183
34, 163
36, 157
38, 159
40, 198
42, 161
44, 164
46, 192
48, 188
50, 177
52, 183
54, 221
56, 190
58, 183
60, 182
62, 208
64, 190
66, 192
68, 215
70, 193
72, 193
74, 191
76, 224
78, 200
80, 203
82, 199
84, 255
86, 204
88, 297
90, 348
92, 233
94, 202
96, 209
98, 210
100, 215
102, 248
104, 225
106, 215
108, 215
110, 245
112, 241
114, 262
116, 259
118, 229
120, 219
122, 260
124, 234
126, 263
128, 263
130, 235
132, 239
134, 260
136, 238
138, 287
140, 264
142, 257
144, 257
146, 279
148, 248
150, 289
152, 272
154, 285
156, 259
158, 262
160, 271
162, 331
164, 275
166, 285
168, 286
170, 284
172, 285
174, 344
176, 301
178, 297
180, 288
182, 300
184, 289
186, 351
188, 305
190, 304
192, 320
194, 322
196, 309
198, 347
200, 320
202, 313
204, 354
206, 425
208, 356
210, 372
212, 319
214, 327
216, 336
218, 340
220, 334
222, 557
224, 551
226, 461
228, 437
230, 407
232, 421
234, 437
236, 390
238, 408
240, 374
242, 382
244, 372
246, 549
248, 1128
250, 1010
252, 1207
254, 910
256, 784
258, 784
260, 503
262, 431
264, 410
266, 408
268, 424
270, 445
272, 410
274, 447
276, 434
278, 459
280, 444
282, 440
284, 410
286, 439
288, 511
290, 789
292, 789
294, 893
296, 850
298, 628
300, 576


Testing size of 700000--------------
2, 378
4, 419
6, 334
8, 380
10, 343
12, 333
14, 312
16, 313
18, 346
20, 241
22, 354
24, 315
26, 353
28, 363
30, 352
32, 392
34, 356
36, 431
38, 338
40, 355
42, 364
44, 425
46, 451
48, 380
50, 365
52, 361
54, 392
56, 422
58, 392
60, 398
62, 387
64, 432
66, 399
68, 376
70, 369
72, 368
74, 475
76, 435
78, 485
80, 446
82, 455
84, 483
86, 545
88, 588
90, 454
92, 560
94, 549
96, 332
98, 352
100, 574
102, 747
104, 615
106, 592
108, 705
110, 819
112, 711
114, 943
116, 679
118, 594
120, 715
122, 673
124, 645
126, 469
128, 473
130, 526
132, 838
134, 830
136, 723
138, 719
140, 794
142, 583
144, 375
146, 391
148, 414
150, 354
152, 358
154, 365
156, 395
158, 394
160, 408
162, 375
164, 402
166, 415
168, 377
170, 390
172, 406
174, 399
176, 423
178, 414
180, 406
182, 424
184, 429
186, 440
188, 395
190, 420
192, 428
194, 433
196, 416
198, 403
200, 463
202, 415
204, 448
206, 422
208, 422
210, 459
212, 436
214, 486
216, 445
218, 428
220, 441
222, 475
224, 445
226, 456
228, 450
230, 452
232, 492
234, 441
236, 466
238, 484
240, 474
242, 497
244, 463
246, 482
248, 464
250, 496
252, 495
254, 475
256, 478
258, 483
260, 522
262, 477
264, 504
266, 501
268, 483
270, 543
272, 499
274, 493
276, 504
278, 554
280, 499
282, 505
284, 527
286, 512
288, 539
290, 548
292, 536
294, 520
296, 550
298, 572
300, 539


Testing size of 800000--------------
2, 260
4, 252
6, 252
8, 229
10, 275
12, 249
14, 260
16, 241
18, 286
20, 238
22, 268
24, 250
26, 271
28, 246
30, 337
32, 255
34, 296
36, 248
38, 292
40, 273
42, 297
44, 272
46, 295
48, 264
50, 308
52, 278
54, 327
56, 282
58, 303
60, 285
62, 315
64, 295
66, 318
68, 288
70, 341
72, 294
74, 339
76, 324
78, 337
80, 309
82, 333
84, 316
86, 356
88, 325
90, 345
92, 326
94, 358
96, 356
98, 359
100, 326
102, 376
104, 336
106, 394
108, 342
110, 385
112, 345
114, 409
116, 363
118, 397
120, 368
122, 400
124, 376
126, 405
128, 368
130, 407
132, 395
134, 423
136, 386
138, 425
140, 432
142, 432
144, 455
146, 552
148, 438
150, 447
152, 403
154, 449
156, 422
158, 438
160, 411
162, 454
164, 433
166, 470
168, 423
170, 468
172, 437
174, 465
176, 449
178, 579
180, 677
182, 865
184, 763
186, 802
188, 745
190, 824
192, 755
194, 803
196, 777
198, 801
200, 772
202, 892
204, 793
206, 837
208, 792
210, 858
212, 827
214, 886
216, 837
218, 867
220, 812
222, 859
224, 810
226, 878
228, 846
230, 865
232, 842
234, 908
236, 837
238, 879
240, 828
242, 945
244, 874
246, 918
248, 862
250, 930
252, 873
254, 920
256, 968
258, 935
260, 889
262, 942
264, 924
266, 963
268, 904
270, 973
272, 911
274, 982
276, 908
278, 992
280, 917
282, 1017
284, 964
286, 1030
288, 993
290, 1012
292, 976
294, 1032
296, 1005
298, 1090
300, 969


Testing size of 1000000--------------
2, 535
4, 591
6, 620
8, 578
10, 565
12, 616
14, 596
16, 596
18, 584
20, 595
22, 588
24, 555
26, 611
28, 625
30, 604
32, 634
34, 609
36, 613
38, 633
40, 646
42, 635
44, 632
46, 618
48, 667
50, 650
52, 640
54, 706
56, 638
58, 709
60, 708
62, 669
64, 691
66, 669
68, 694
70, 743
72, 668
74, 708
76, 822
78, 753
80, 713
82, 729
84, 756
86, 907
88, 762
90, 749
92, 751
94, 766
96, 802
98, 770
100, 781
102, 797
104, 797
106, 800
108, 773
110, 816
112, 861
114, 805
116, 831
118, 827
120, 840
122, 841
124, 820
126, 826
128, 858
130, 844
132, 859
134, 842
136, 875
138, 871
140, 845
142, 866
144, 929
146, 891
148, 885
150, 899
152, 895
154, 923
156, 1003
158, 1075
160, 913
162, 930
164, 1064
166, 908
168, 939
170, 925
172, 988
174, 949
176, 962
178, 933
180, 987
182, 990
184, 946
186, 990
188, 995
190, 993
192, 1001
194, 1013
196, 993
198, 1034
200, 1319
202, 1395
204, 1380
206, 1378
208, 1188
210, 1370
212, 1234
214, 963
216, 820
218, 1147
220, 1052
222, 1160
224, 834
226, 1081
228, 1283
230, 1203
232, 1328
234, 1421
236, 1291
238, 940
240, 918
242, 853
244, 828
246, 802
248, 768
250, 772
252, 1112
254, 1324
256, 1160
258, 1283
260, 1314
262, 1242
264, 1285
266, 1209
268, 1226
270, 1206
272, 1167
274, 1252
276, 1248
278, 1225
280, 1297
282, 1381
284, 1401
286, 1261
288, 1219
290, 1332
292, 1304
294, 1356
296, 1285
298, 1301
300, 1377


Testing size of 2000000--------------
2, 1250
4, 1359
6, 1278
8, 1357
10, 1311
12, 1349
14, 1696
16, 1313
18, 1352
20, 1561
22, 1382
24, 1482
26, 1532
28, 1461
30, 1302
32, 1386
34, 1411
36, 1504
38, 1353
40, 1538
42, 1617
44, 1444
46, 1573
48, 1428
50, 1475
52, 1497
54, 1720
56, 1536
58, 1042
60, 1172
62, 1603
64, 1975
66, 1597
68, 1652
70, 1702
72, 979
74, 1167
76, 1172
78, 1454
80, 1429
82, 1084
84, 995
86, 1275
88, 1269
90, 1146
92, 1143
94, 1092
96, 1047
98, 1253
100, 1333
102, 1078
104, 1048
106, 1073
108, 1227
110, 1192
112, 1236
114, 1183
116, 1305
118, 1888
120, 1879
122, 1895
124, 1862
126, 1845
128, 1829
130, 1861
132, 1855
134, 1900
136, 1918
138, 1986
140, 1871
142, 1932
144, 1862
146, 1910
148, 1877
150, 1927
152, 2052
154, 1957
156, 2045
158, 2007
160, 2294
162, 2220
164, 2032
166, 1988
168, 2073
170, 2051
172, 2169
174, 2267
176, 2153
178, 2086
180, 2158
182, 2162
184, 2238
186, 2108
188, 2018
190, 1872
192, 1802
194, 2150
196, 2451
198, 2235
200, 2185
202, 2199
204, 2260
206, 2282
208, 2338
210, 2250
212, 2319
214, 2260
216, 2299
218, 2279
220, 2315
222, 2250
224, 2351
226, 2575
228, 2368
230, 2404
232, 2350
234, 2308
236, 2372
238, 2382
240, 2337
242, 2527
244, 2417
246, 2462
248, 2518
250, 2428
252, 2462
254, 2462
256, 2450
258, 2500
260, 2563
262, 2559
264, 2544
266, 2576
268, 2569
270, 2598
272, 2622
274, 2602
276, 2598
278, 2710
280, 2592
282, 2678
284, 2617
286, 2651
288, 2695
290, 2790
292, 2777
294, 2913
296, 2737
298, 2945
300, 2817


Testing size of 3000000--------------
2, 2144
4, 2091
6, 1330
8, 1801
10, 2085
12, 2085
14, 2115
16, 2081
18, 2181
20, 2183
22, 2292
24, 2217
26, 2183
28, 2193
30, 2372
32, 2290
34, 2155
36, 2272
38, 2253
40, 2304
42, 2284
44, 2414
46, 2309
48, 2348
50, 2342
52, 2554
54, 2477
56, 2344
58, 2439
60, 2382
62, 2473
64, 2361
66, 2392
68, 2608
70, 2437
72, 2803
74, 2651
76, 2592
78, 2691
80, 2656
82, 2769
84, 2709
86, 2966
88, 2747
90, 2723
92, 2929
94, 2691
96, 2737
98, 2777
100, 2744
102, 2765
104, 2813
106, 2803
108, 3015
110, 2993
112, 2930
114, 2875
116, 2869
118, 2896
120, 2993
122, 2928
124, 2962
126, 3003
128, 2987
130, 3240
132, 3092
134, 3001
136, 3182
138, 3048
140, 3115
142, 3328
144, 3165
146, 3210
148, 3143
150, 3541
152, 3199
154, 3212
156, 3145
158, 3267
160, 3160
162, 3226
164, 3200
166, 3407
168, 3287
170, 3738
172, 3332
174, 3566
176, 3441
178, 3392
180, 3417
182, 3436
184, 3403
186, 3494
188, 3384
190, 3412
192, 3424
194, 3496
196, 3403
198, 3416
200, 3533
202, 3518
204, 3564
206, 3479
208, 3542
210, 3607
212, 3503
214, 3522
216, 3564
218, 3566
220, 3595
222, 3571
224, 3625
226, 3686
228, 3723
230, 3749
232, 3613
234, 3728
236, 3678
238, 4393
240, 4028
242, 3899
244, 3828
246, 4213
248, 4818
250, 4089
252, 3928
254, 3910
256, 4141
258, 4211
260, 4145
262, 3954
264, 3937
266, 4178
268, 4001
270, 4020
272, 4068
274, 4072
276, 4134
278, 4268
280, 4069
282, 4135
284, 4141
286, 4240
288, 4077
290, 4166
292, 4186
294, 4406
296, 4536
298, 4189
300, 4259


Testing size of 4000000--------------
2, 2283
4, 2118
6, 1867
8, 2160
10, 2186
12, 1886
14, 1735
16, 1767
18, 2304
20, 2049
22, 1980
24, 1831
26, 1793
28, 2532
30, 97168
32, 7145
34, 3938
36, 1920
38, 1750
40, 1766
42, 1725
44, 1780
46, 1803
48, 1972
50, 1789
52, 1787
54, 1799
56, 1798
58, 1879
60, 1819
62, 1880
64, 1853
66, 1862
68, 1892
70, 1899
72, 1891
74, 1940
76, 1905
78, 1943
80, 1931
82, 1927
84, 1971
86, 2046
88, 2029
90, 1990
92, 2045
94, 2060
96, 2063
98, 2096
100, 2078
102, 2280
104, 2186
106, 2114
108, 2283
110, 2227
112, 2234
114, 2194
116, 2212
118, 2221
120, 2306
122, 2277
124, 2328
126, 2339
128, 2912
130, 2325
132, 2360
134, 2322
136, 2336
138, 2407
140, 2369
142, 3696
144, 4213
146, 2866
148, 3032
150, 2779
152, 2568
154, 2660
156, 2615
158, 2608
160, 2626
162, 2640
164, 2719
166, 2711
168, 2710
170, 2756
172, 2728
174, 2763
176, 2833
178, 2857
180, 2859
182, 2902
184, 2878
186, 2921
188, 2949
190, 2912
192, 3046
194, 3179
196, 3049
198, 2991
200, 3063
202, 3024
204, 3070
206, 3269
208, 3123
210, 3284
212, 3101
214, 3164
216, 3183
218, 4069
220, 3762
222, 3160
224, 3158
226, 3209
228, 3203
230, 3714
232, 3243
234, 3257
236, 3223
238, 3294
240, 3281
242, 3390
244, 3327
246, 3396
248, 3234
250, 3299
252, 3333
254, 3385
256, 3417
258, 3399
260, 3300
262, 3347
264, 3328
266, 3610
268, 3444
270, 3544
272, 3497
274, 3436
276, 3471
278, 3490
280, 3495
282, 3451
284, 3425
286, 3510
288, 3588
290, 3924
292, 6091
294, 6909
296, 4462
298, 5546
300, 4944


Testing size of 5000000--------------
2, 3382
4, 3360
6, 3282
8, 3402
10, 3345
12, 3452
14, 3622
16, 3618
18, 3458
20, 4330
22, 5300
24, 3435
26, 4156
28, 3540
30, 3464
32, 3523
34, 3557
36, 3602
38, 4164
40, 3692
42, 3541
44, 3834
46, 3672
48, 3966
50, 3908
52, 3782
54, 3794
56, 3866
58, 3936
60, 3985
62, 3959
64, 4066
66, 3938
68, 3919
70, 3964
72, 4123
74, 4337
76, 3999
78, 4181
80, 3990
82, 3980
84, 4002
86, 4010
88, 4393
90, 4087
92, 4109
94, 4310
96, 4863
98, 4416
100, 4620
102, 5038
104, 4282
106, 4209
108, 4228
110, 4213
112, 4311
114, 4278
116, 4331
118, 4613
120, 4374
122, 4357
124, 4458
126, 4502
128, 4413
130, 4477
132, 4515
134, 4491
136, 4682
138, 5121
140, 4834
142, 4666
144, 4639
146, 4745
148, 4674
150, 4707
152, 4862
154, 4925
156, 4716
158, 4792
160, 5027
162, 4719
164, 4873
166, 4884
168, 4843
170, 4766
172, 4832
174, 5100
176, 5029
178, 5016
180, 5041
182, 5310
184, 5073
186, 5614
188, 5116
190, 5601
192, 5512
194, 5410
196, 5989
198, 5274
200, 5235
202, 5237
204, 5338
206, 5282
208, 5351
210, 5346
212, 5296
214, 5435
216, 5294
218, 5506
220, 5508
222, 5428
224, 5444
226, 5418
228, 5481
230, 5393
232, 5463
234, 5900
236, 5459
238, 5576
240, 5613
242, 5614
244, 5656
246, 5839
248, 5736
250, 5737
252, 5793
254, 5948
256, 5853
258, 5853
260, 5878
262, 6080
264, 5999
266, 5883
268, 6003
270, 6085
272, 5971
274, 6219
276, 6098
278, 6008
280, 6160
282, 6080
284, 6024
286, 6174
288, 6314
290, 6107
292, 6330
294, 6263
296, 6287
298, 6204
300, 6269


Testing size of 6000000--------------
2, 4131
4, 4122
6, 4306
8, 4192
10, 4198
12, 4222
14, 4209
16, 4046
18, 4428
20, 4204
22, 4106
24, 4151
26, 4308
28, 4281
30, 4178
32, 4217
34, 5480
36, 4387
38, 4455
40, 4362
42, 4447
44, 4635
46, 4720
48, 4856
50, 4530
52, 4484
54, 4578
56, 4693
58, 4593
60, 4515
62, 4578
64, 4589
66, 4678
68, 4755
70, 4807
72, 5116
74, 4733
76, 4871
78, 4818
80, 4950
82, 4781
84, 4981
86, 5055
88, 5143
90, 5102
92, 5047
94, 5058
96, 5240
98, 5068
100, 4961
102, 5175
104, 5148
106, 5153
108, 5197
110, 5490
112, 5569
114, 5242
116, 5384
118, 5534
120, 5584
122, 5509
124, 5428
126, 5740
128, 5684
130, 5554
132, 6024
134, 5723
136, 5542
138, 5721
140, 5730
142, 5727
144, 5908
146, 5918
148, 5776
150, 5845
152, 6043
154, 5885
156, 5945
158, 5917
160, 6292
